metric,coef_seed1,coef_seed2,coef_seed3,mean_coef,sd_coef
adj_per_noun,-0.007225992063492,-0.0057706132756132,-0.008949632034632,-0.0073154124579124,0.001591394694207594
caption_length,0.1519999999958025,-0.0362,0.1219,0.07923333333193416,0.10109472455587333
head_noun_min_depth,-0.0916295049298881,-0.0230108133888988,-0.0153342058464256,-0.043324841388404166,0.04200878438769996
projective_density,-0.0020334994498712,-0.0027048570883904,-0.0028485139693343,-0.0025289568358653,0.0004350492395841101
scene_object_ratio,0.0084279191128506,0.0076180335231141,0.0010079627464794,0.0056846384608147,0.004070313313481642
topological_density,0.0008732256760527,0.0001289095169877,0.0035418213058088,0.0015146521662830665,0.0017945926212780006
vg_attr_precision,0.0145550527903469,0.0018518518518518,0.0194956949569495,0.011967533199716066,0.00910207356063714
vg_attr_recall,0.0007001918700572,-0.001196725548345,0.0004436358301794,-1.7632616036133373e-05,0.0010291503085871306
