statistic,p_value,n,r,metric,contrast,p_adj,rejected_at_alpha,claimed_meaningful
707388.0,0.8203343150187806,1687,0.005529530916976422,adj_per_noun,lang_sup_vs_self_sup,0.8340107049206549,False,False
2954790.0,5.312666323029599e-62,4101,0.2594710898258187,caption_length,lang_sup_vs_self_sup,4.250133058423679e-61,True,True
1510097.5,0.7336094404038467,2467,0.006851935470520914,head_noun_min_depth,lang_sup_vs_self_sup,0.8340107049206549,False,False
283054.0,2.9980189332594674e-33,1348,0.3272234516236798,projective_density,lang_sup_vs_self_sup,1.199207573303787e-32,True,True
646958.0,0.8340107049206549,1613,0.005217858044767025,scene_object_ratio,lang_sup_vs_self_sup,0.8340107049206549,False,False
4740432.5,0.27495058953170826,4396,0.016465976575943158,topological_density,lang_sup_vs_self_sup,0.7332015720845554,False,False
151.0,0.7542219089192753,25,0.06261546680607434,vg_attr_precision,lang_sup_vs_self_sup,0.8340107049206549,False,False
30837.0,0.5678338649120434,357,0.030233469077491085,vg_attr_recall,lang_sup_vs_self_sup,0.8340107049206549,False,False
